Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge,Case Type Priority,Case Age,Scheduled Hearings,Overall Priority
510,Counterintelligence,Robert,Counterintelligence Case - Robert,2023-06-18,Closed,San Antonio,2024-03-30,2024-06-21,,Rebecca Goodwin,2,0.21643835616438356,0.5,2.7164383561643834
819,Terrorism,Nathan,Terrorism Case - Nathan,2022-05-31,Closed,Chicago,2024-06-27,2025-02-04,2025-05-27,Craig Edwards,1,0.7410958904109589,1.0,2.741095890410959
584,Counterintelligence,Robert,Counterintelligence Case - Robert,2023-05-30,Closed,Milwaukee,2023-09-02,2024-07-10,,Melissa Middleton,2,0.24246575342465754,0.5,2.7424657534246575
697,Terrorism,Robert,Terrorism Case - Robert,2022-05-24,Closed,San Francisco,2023-10-17,2024-03-14,2024-07-21,Debra White,1,0.7506849315068493,1.0,2.750684931506849
1793,Counterintelligence,Todd,Counterintelligence Case - Todd,2022-05-20,Closed,Denver,2023-02-18,,,Jennifer Meadows,2,0.7561643835616438,0.0,2.756164383561644
1827,Terrorism,Adam,Terrorism Case - Adam,2022-05-17,Closed,San Diego,2024-06-15,2025-05-29,2025-11-21,Jacqueline Freeman,1,0.7602739726027398,1.0,2.76027397260274
457,Terrorism,Cody,Terrorism Case - Cody,2022-05-14,Closed,San Antonio,2023-03-06,2023-11-10,2023-11-16,Susan Rose,1,0.7643835616438356,1.0,2.7643835616438355
1860,Counterintelligence,Jonathan,Counterintelligence Case - Jonathan,2022-05-14,Closed,Indianapolis,2022-07-31,,,Kirsten Meadows,2,0.7643835616438356,0.0,2.7643835616438355
61,Terrorism,Scott,Terrorism Case - Scott,2022-05-08,Closed,Portland,2023-05-26,2023-10-23,2024-01-05,Jean Hernandez,1,0.7726027397260274,1.0,2.7726027397260276
1733,Terrorism,Russell,Terrorism Case - Russell,2022-05-04,Closed,Jacksonville,2023-10-09,2024-08-28,2024-11-10,Thomas Davis,1,0.7780821917808219,1.0,2.778082191780822
363,Terrorism,Troy,Terrorism Case - Troy,2022-05-01,Closed,San Jose,2023-10-13,2023-10-27,2024-04-14,Stephen King,1,0.7821917808219178,1.0,2.782191780821918
655,Counterintelligence,Katelyn,Counterintelligence Case - Katelyn,2022-04-30,Closed,Chicago,2023-08-12,,,Alexandra Fox,2,0.7835616438356164,0.0,2.7835616438356166
1383,Counterintelligence,Heather,Counterintelligence Case - Heather,2022-04-25,Closed,Baltimore,2022-11-05,,,Todd Adams,2,0.7904109589041096,0.0,2.7904109589041095
552,Terrorism,Mary,Terrorism Case - Mary,2022-04-24,Closed,New York,2024-05-04,2024-07-21,2024-08-24,Ralph Taylor,1,0.7917808219178082,1.0,2.791780821917808
1419,Terrorism,Amanda,Terrorism Case - Amanda,2022-04-23,Closed,Indianapolis,2024-11-01,2025-07-13,2026-01-03,Karen Pope,1,0.7931506849315069,1.0,2.793150684931507
59,Terrorism,Amanda,Terrorism Case - Amanda,2022-04-11,Closed,Denver,2022-05-16,2022-11-13,2023-03-21,Adam Smith,1,0.8095890410958904,1.0,2.80958904109589
1047,Counterintelligence,Steven,Counterintelligence Case - Steven,2022-04-08,Closed,Houston,2024-11-11,,,Charles Brooks,2,0.8136986301369863,0.0,2.813698630136986
1425,Counterintelligence,Sean,Counterintelligence Case - Sean,2023-04-02,Closed,Houston,2023-08-08,2024-04-08,,Nancy Hill,2,0.3219178082191781,0.5,2.8219178082191783
856,Terrorism,Brandon,Terrorism Case - Brandon,2022-03-28,Closed,San Diego,2022-07-04,2023-05-02,2023-08-19,Robert Mills,1,0.8287671232876712,1.0,2.828767123287671
1113,Counterintelligence,Alexander,Counterintelligence Case - Alexander,2023-03-28,Closed,San Diego,2023-11-10,2024-10-04,,Charles Cain,2,0.3287671232876712,0.5,2.828767123287671
756,Counterintelligence,Susan,Counterintelligence Case - Susan,2023-03-22,Closed,New York,2023-12-08,2024-01-18,,Joshua Banks,2,0.336986301369863,0.5,2.836986301369863
23,Terrorism,Christian,Terrorism Case - Christian,2022-03-21,Closed,Columbus,2024-11-16,2025-09-04,2025-12-17,John Conley,1,0.8383561643835616,1.0,2.8383561643835615
460,Terrorism,Amy,Terrorism Case - Amy,2022-03-18,Closed,Las Vegas,2024-03-30,2024-08-07,2025-02-02,Rebecca Ruiz,1,0.8424657534246576,1.0,2.8424657534246576
1907,Terrorism,Seth,Terrorism Case - Seth,2022-03-16,Closed,New York,2022-04-10,2022-06-16,2022-11-07,Joyce Gill,1,0.8452054794520548,1.0,2.845205479452055
979,Counterintelligence,Manuel,Counterintelligence Case - Manuel,2022-03-04,Closed,San Diego,2022-08-24,,,Jacqueline Freeman,2,0.8616438356164383,0.0,2.861643835616438
793,Counterintelligence,Michael,Counterintelligence Case - Michael,2023-03-03,Closed,San Antonio,2024-05-01,2024-10-23,,Danielle Rodriguez,2,0.363013698630137,0.5,2.863013698630137
924,Counterintelligence,Mark,Counterintelligence Case - Mark,2023-02-11,Closed,Washington,2024-07-13,2025-05-02,,Daniel Porter,2,0.3904109589041096,0.5,2.8904109589041096
804,Terrorism,Lisa,Terrorism Case - Lisa,2022-02-08,Closed,Las Vegas,2022-11-27,2023-01-15,2023-02-19,Lisa Brown,1,0.8945205479452055,1.0,2.8945205479452056
1350,Terrorism,Karen,Terrorism Case - Karen,2022-01-30,Closed,Portland,2023-04-05,2023-06-06,2023-07-10,Tracy Kim,1,0.9068493150684932,1.0,2.9068493150684933
1087,Terrorism,Craig,Terrorism Case - Craig,2022-01-21,Closed,San Francisco,2022-06-14,2022-08-12,2023-01-10,Ralph Taylor,1,0.9191780821917809,1.0,2.919178082191781
132,Counterintelligence,Spencer,Counterintelligence Case - Spencer,2022-01-21,Closed,Baltimore,2023-01-25,,,Danielle Rodriguez,2,0.9191780821917809,0.0,2.919178082191781
1233,Counterintelligence,Paul,Counterintelligence Case - Paul,2023-01-10,Closed,Indianapolis,2024-01-17,2024-09-21,,Andrew Murray,2,0.43424657534246575,0.5,2.9342465753424656
1228,Terrorism,Jermaine,Terrorism Case - Jermaine,2022-01-07,Closed,Jacksonville,2023-03-08,2023-08-08,2023-12-21,Todd Washington,1,0.9383561643835616,1.0,2.9383561643835616
52,Counterintelligence,Linda,Counterintelligence Case - Linda,2023-01-02,Closed,Oklahoma City,2024-04-25,2024-12-21,,Brian Flores,2,0.4452054794520548,0.5,2.9452054794520546
1114,Counterintelligence,Michael,Counterintelligence Case - Michael,2023-01-01,Closed,Detroit,2023-11-02,2024-02-03,,Andrew Dawson,2,0.4465753424657534,0.5,2.9465753424657533
1952,Terrorism,Jerry,Terrorism Case - Jerry,2022-01-01,Closed,San Jose,2024-07-05,2025-01-07,2025-03-02,Alexander Hayden,1,0.9465753424657535,1.0,2.9465753424657537
1804,Terrorism,Diana,Terrorism Case - Diana,2021-12-18,Closed,San Francisco,2023-07-14,2024-02-13,2024-03-18,Dillon Fernandez,1,0.9657534246575342,1.0,2.9657534246575343
1195,Terrorism,William,Terrorism Case - William,2021-12-11,Closed,Memphis,2022-01-18,2022-06-28,2022-09-23,Steven Gill,1,0.9753424657534246,1.0,2.9753424657534246
751,Counterintelligence,Kimberly,Counterintelligence Case - Kimberly,2022-12-07,Closed,Columbus,2024-02-04,2024-11-07,,Nicole Wilson,2,0.4808219178082192,0.5,2.9808219178082194
898,Terrorism,Tammie,Terrorism Case - Tammie,2021-11-28,Closed,Columbus,2023-12-12,2024-01-10,2024-07-05,Charles Brooks,1,0.9931506849315068,1.0,2.993150684931507
1441,Terrorism,Dawn,Terrorism Case - Dawn,2021-11-27,Closed,Indianapolis,2022-08-18,2023-02-27,2023-04-27,Jacqueline Freeman,1,0.9945205479452055,1.0,2.9945205479452053
1727,Counterintelligence,Alison,Counterintelligence Case - Alison,2022-11-24,Closed,Nashville,2023-03-19,2024-03-02,,Charles Brooks,2,0.4986301369863014,0.5,2.9986301369863013
1466,Cyber Crime,Jacob,Cyber Crime Case - Jacob,2023-11-23,Closed,Oklahoma City,2024-08-29,,,David Stanley,3,0.0,0.0,3.0
46,Cyber Crime,Lisa,Cyber Crime Case - Lisa,2023-11-21,Closed,Fort Worth,2024-10-20,,,Joshua Willis,3,0.0027397260273972603,0.0,3.0027397260273974
1307,Counterintelligence,Karen,Counterintelligence Case - Karen,2022-11-19,Closed,Austin,2024-08-27,2024-12-22,,Keith Stevenson III,2,0.5054794520547945,0.5,3.0054794520547947
371,Cyber Crime,Valerie,Cyber Crime Case - Valerie,2023-11-18,Closed,Detroit,2024-01-23,,,Andrew Murray,3,0.00684931506849315,0.0,3.006849315068493
551,Counterintelligence,Bridget,Counterintelligence Case - Bridget,2022-11-11,Closed,Las Vegas,2024-03-23,2024-08-24,,Antonio Taylor,2,0.5164383561643836,0.5,3.0164383561643837
291,Cyber Crime,Laura,Cyber Crime Case - Laura,2023-11-09,Closed,San Diego,2024-03-17,,,Megan Vasquez,3,0.019178082191780823,0.0,3.0191780821917806
1069,Counterintelligence,Thomas,Counterintelligence Case - Thomas,2023-11-05,Closed,Chicago,2024-07-18,2024-07-19,2024-10-10,Sarah Wyatt,2,0.024657534246575342,1.0,3.0246575342465754
1374,Counterintelligence,Jennifer,Counterintelligence Case - Jennifer,2023-11-04,Closed,Jacksonville,2024-02-14,2025-02-05,2025-02-27,Alex Shaw,2,0.026027397260273973,1.0,3.026027397260274
1548,Counterintelligence,Kathleen,Counterintelligence Case - Kathleen,2023-11-01,Closed,Chicago,2023-12-05,2024-01-20,2024-02-25,Pamela Curry,2,0.030136986301369864,1.0,3.03013698630137
846,Cyber Crime,Heather,Cyber Crime Case - Heather,2023-10-27,Closed,Boston,2024-08-28,,,Lisa James,3,0.036986301369863014,0.0,3.036986301369863
724,Counterintelligence,Benjamin,Counterintelligence Case - Benjamin,2022-10-24,Closed,Philadelphia,2023-06-17,2024-06-10,,Dominic Santiago,2,0.541095890410959,0.5,3.041095890410959
358,Cyber Crime,Laura,Cyber Crime Case - Laura,2023-10-11,Closed,Las Vegas,2024-01-19,,,Jocelyn Soto,3,0.0589041095890411,0.0,3.058904109589041
1375,Cyber Crime,Charles,Cyber Crime Case - Charles,2023-10-09,Closed,Nashville,2024-07-22,,,Rebecca Goodwin,3,0.06164383561643835,0.0,3.0616438356164384
1963,Cyber Crime,Sheryl,Cyber Crime Case - Sheryl,2023-10-05,Closed,Seattle,2024-05-26,,,Kim Miller,3,0.06712328767123288,0.0,3.067123287671233
1487,Counterintelligence,Michael,Counterintelligence Case - Michael,2023-09-21,Closed,Nashville,2024-10-28,2025-08-31,2025-12-25,Erin Donaldson,2,0.0863013698630137,1.0,3.0863013698630137
1927,Cyber Crime,Ashley,Cyber Crime Case - Ashley,2023-09-19,Closed,Austin,2024-09-28,,,Charles Russo,3,0.08904109589041095,0.0,3.089041095890411
1797,Counterintelligence,Dana,Counterintelligence Case - Dana,2022-09-17,Closed,Baltimore,2024-04-15,2024-12-21,,Nancy Castro,2,0.5917808219178082,0.5,3.0917808219178085
761,Counterintelligence,Erica,Counterintelligence Case - Erica,2023-09-08,Closed,Baltimore,2024-03-15,2024-09-17,2024-10-31,Steven Hernandez DDS,2,0.10410958904109589,1.0,3.1041095890410957
623,Counterintelligence,Richard,Counterintelligence Case - Richard,2023-09-06,Closed,Boston,2024-10-14,2024-12-11,2025-03-29,Ricky Keller,2,0.10684931506849316,1.0,3.106849315068493
1188,Cyber Crime,Carmen,Cyber Crime Case - Carmen,2023-09-05,Closed,San Francisco,2024-11-18,,,Michael Lynch,3,0.10821917808219178,0.0,3.1082191780821917
1538,Counterintelligence,Samuel,Counterintelligence Case - Samuel,2023-09-02,Closed,Memphis,2024-05-02,2024-05-10,2024-11-07,Joyce Gill,2,0.11232876712328767,1.0,3.1123287671232878
625,Counterintelligence,Cheyenne,Counterintelligence Case - Cheyenne,2022-08-06,Closed,Phoenix,2023-11-07,2024-06-01,,Steven Hernandez,2,0.6493150684931507,0.5,3.149315068493151
1403,Counterintelligence,Antonio,Counterintelligence Case - Antonio,2023-08-06,Closed,Detroit,2024-10-16,2024-11-18,2025-03-19,Jennifer Mcgrath,2,0.14931506849315068,1.0,3.149315068493151
1526,Counterintelligence,Jose,Counterintelligence Case - Jose,2023-08-05,Closed,Nashville,2024-04-03,2024-11-10,2025-05-04,Jerry Neal,2,0.1506849315068493,1.0,3.1506849315068495
1672,Counterintelligence,Nicholas,Counterintelligence Case - Nicholas,2023-08-05,Closed,Seattle,2023-09-11,2024-01-19,2024-05-16,Daniel Avila,2,0.1506849315068493,1.0,3.1506849315068495
316,Counterintelligence,Terrance,Counterintelligence Case - Terrance,2023-08-03,Closed,Detroit,2023-10-08,2024-09-14,2024-10-08,Tonya Green,2,0.15342465753424658,1.0,3.1534246575342464
1343,Counterintelligence,Bobby,Counterintelligence Case - Bobby,2023-07-29,Closed,Charlotte,2024-04-24,2024-05-24,2024-09-19,Brittany Mahoney,2,0.16027397260273973,1.0,3.16027397260274
1845,Counterintelligence,William,Counterintelligence Case - William,2023-07-14,Closed,San Jose,2024-09-15,2024-12-29,2025-04-06,Michael Rodriguez,2,0.18082191780821918,1.0,3.180821917808219
525,Counterintelligence,Joseph,Counterintelligence Case - Joseph,2023-07-07,Closed,Boston,2024-03-28,2024-05-16,2024-10-01,Stephen King,2,0.19041095890410958,1.0,3.1904109589041094
175,Cyber Crime,Patrick,Cyber Crime Case - Patrick,2023-07-07,Closed,Austin,2024-11-10,,,Derrick Jacobs,3,0.19041095890410958,0.0,3.1904109589041094
1238,Counterintelligence,Travis,Counterintelligence Case - Travis,2022-06-30,Closed,Las Vegas,2022-11-02,2023-02-05,,Shawn Hall,2,0.7,0.5,3.2
705,Counterintelligence,Deborah,Counterintelligence Case - Deborah,2022-06-28,Closed,Houston,2022-11-01,2023-04-24,,Todd Adams,2,0.7027397260273973,0.5,3.2027397260273975
1314,Counterintelligence,Anthony,Counterintelligence Case - Anthony,2022-06-02,Closed,Phoenix,2022-07-26,2023-04-18,,Andrew Singh,2,0.7383561643835617,0.5,3.2383561643835614
884,Cyber Crime,Haley,Cyber Crime Case - Haley,2023-06-02,Closed,Los Angeles,2023-11-13,,,Terri Allen,3,0.23835616438356164,0.0,3.2383561643835614
1316,Cyber Crime,Margaret,Cyber Crime Case - Margaret,2023-06-01,Closed,Oklahoma City,2023-08-16,,,Kirsten Meadows,3,0.23972602739726026,0.0,3.23972602739726
1388,Counterintelligence,Michelle,Counterintelligence Case - Michelle,2023-06-01,Closed,Las Vegas,2024-11-05,2025-05-20,2025-07-21,Jacqueline Freeman,2,0.23972602739726026,1.0,3.23972602739726
532,Cyber Crime,Todd,Cyber Crime Case - Todd,2023-05-29,Closed,Dallas,2023-10-25,,,Michael Nichols,3,0.24383561643835616,0.0,3.243835616438356
127,Counterintelligence,Misty,Counterintelligence Case - Misty,2023-05-28,Closed,San Diego,2023-08-23,2024-02-04,2024-04-27,Nathan Levine,2,0.2452054794520548,1.0,3.245205479452055
1263,Cyber Crime,Cody,Cyber Crime Case - Cody,2023-05-27,Closed,San Antonio,2023-10-01,,,Anthony Guerra,3,0.2465753424657534,0.0,3.2465753424657535
538,Cyber Crime,Kristen,Cyber Crime Case - Kristen,2023-05-24,Closed,Memphis,2024-09-20,,,Tracy Kim,3,0.25068493150684934,0.0,3.250684931506849
1077,Counterintelligence,Nicholas,Counterintelligence Case - Nicholas,2023-05-19,Closed,Washington,2024-10-02,2025-09-22,2026-01-23,Michael Golden,2,0.25753424657534246,1.0,3.2575342465753425
876,Counterintelligence,Sandra,Counterintelligence Case - Sandra,2023-05-14,Closed,Oklahoma City,2023-11-23,2024-08-15,2025-01-18,Colleen Perkins,2,0.26438356164383564,1.0,3.2643835616438355
339,Counterintelligence,Gary,Counterintelligence Case - Gary,2023-05-09,Closed,Seattle,2024-06-11,2025-05-14,2025-06-25,Sheila Mora,2,0.27123287671232876,1.0,3.271232876712329
580,Counterintelligence,Denise,Counterintelligence Case - Denise,2023-05-05,Closed,Boston,2024-11-06,2024-12-18,2025-03-05,Jamie Singleton,2,0.27671232876712326,1.0,3.276712328767123
1703,Counterintelligence,Christine,Counterintelligence Case - Christine,2023-05-03,Closed,Indianapolis,2024-03-05,2024-07-10,2024-09-25,Samantha Collins,2,0.27945205479452057,1.0,3.2794520547945205
1689,Counterintelligence,Bethany,Counterintelligence Case - Bethany,2022-05-03,Closed,San Francisco,2022-08-21,2023-07-12,,Shirley Martin,2,0.7794520547945205,0.5,3.2794520547945205
347,Counterintelligence,Kelly,Counterintelligence Case - Kelly,2023-04-29,Closed,Columbus,2023-07-01,2023-10-16,2023-11-20,Joseph Nichols,2,0.28493150684931506,1.0,3.2849315068493152
1833,Counterintelligence,Kimberly,Counterintelligence Case - Kimberly,2022-04-28,Closed,Columbus,2023-10-12,2024-06-14,,Katie Myers,2,0.7863013698630137,0.5,3.286301369863014
1699,Counterintelligence,Lindsay,Counterintelligence Case - Lindsay,2023-04-21,Closed,Columbus,2024-10-02,2025-07-12,2025-07-31,Kristen Hughes,2,0.2958904109589041,1.0,3.2958904109589042
1894,Cyber Crime,Angel,Cyber Crime Case - Angel,2023-04-21,Closed,Fort Worth,2024-07-06,,,Justin Greene,3,0.2958904109589041,0.0,3.2958904109589042
1759,Counterintelligence,Timothy,Counterintelligence Case - Timothy,2023-04-20,Closed,Memphis,2024-05-11,2024-10-23,2024-10-27,Katie Becker,2,0.29726027397260274,1.0,3.297260273972603
413,Counterintelligence,Mitchell,Counterintelligence Case - Mitchell,2023-04-19,Closed,New York,2023-06-26,2024-04-23,2024-09-14,Michael Lynch,2,0.29863013698630136,1.0,3.2986301369863016
1563,Counterintelligence,Briana,Counterintelligence Case - Briana,2023-04-11,Closed,Austin,2023-11-02,2023-11-08,2024-04-11,Misty Young,2,0.3095890410958904,1.0,3.3095890410958906
953,Cyber Crime,Charlene,Cyber Crime Case - Charlene,2023-04-05,Closed,Chicago,2024-11-18,,,Nancy Hill,3,0.3178082191780822,0.0,3.317808219178082
1577,Counterintelligence,Samuel,Counterintelligence Case - Samuel,2023-03-23,Closed,Jacksonville,2023-04-18,2023-05-21,2023-08-04,Mary Adams,2,0.3356164383561644,1.0,3.3356164383561646
1694,Counterintelligence,Melissa,Counterintelligence Case - Melissa,2022-03-21,Closed,Indianapolis,2023-11-20,2024-02-09,,Amy Crawford,2,0.8383561643835616,0.5,3.3383561643835615
1036,Counterintelligence,Leon,Counterintelligence Case - Leon,2023-03-01,Closed,Baltimore,2023-05-03,2023-08-21,2023-08-28,Robin Barnett,2,0.36575342465753424,1.0,3.3657534246575342
1915,Counterintelligence,Suzanne,Counterintelligence Case - Suzanne,2022-02-27,Closed,Louisville,2023-06-01,2024-05-13,,Deborah Anderson,2,0.8684931506849315,0.5,3.3684931506849316
1078,Counterintelligence,Robert,Counterintelligence Case - Robert,2023-02-24,Closed,Milwaukee,2024-11-17,2024-11-30,2025-04-18,Anthony Walker,2,0.3726027397260274,1.0,3.3726027397260276
18,Cyber Crime,Rachel,Cyber Crime Case - Rachel,2023-02-24,Closed,Fort Worth,2024-02-07,,,Rebecca Ruiz,3,0.3726027397260274,0.0,3.3726027397260276
632,Cyber Crime,Lisa,Cyber Crime Case - Lisa,2023-01-27,Closed,New York,2023-08-19,,,Mrs. Mckenzie Lucero,3,0.410958904109589,0.0,3.410958904109589
436,Counterintelligence,Andrew,Counterintelligence Case - Andrew,2022-01-24,Closed,Jacksonville,2024-01-18,2024-01-30,,David Jenkins,2,0.915068493150685,0.5,3.415068493150685
1853,Counterintelligence,Richard,Counterintelligence Case - Richard,2022-01-22,Closed,New York,2024-03-09,2024-07-07,,Derrick Jacobs,2,0.9178082191780822,0.5,3.4178082191780823
1871,Counterintelligence,Sean,Counterintelligence Case - Sean,2022-01-19,Closed,Columbus,2022-01-23,2022-04-27,,Amy Lambert,2,0.9219178082191781,0.5,3.4219178082191783
992,Cyber Crime,Jaime,Cyber Crime Case - Jaime,2023-01-18,Closed,Denver,2024-04-03,,,Nathan Levine,3,0.4232876712328767,0.0,3.4232876712328766
1872,Cyber Crime,Krystal,Cyber Crime Case - Krystal,2023-01-15,Closed,San Francisco,2023-12-24,,,Kayla Haley,3,0.4273972602739726,0.0,3.4273972602739726
1661,Counterintelligence,John,Counterintelligence Case - John,2022-01-14,Closed,San Diego,2022-02-06,2023-01-12,,Daniel Turner,2,0.9287671232876712,0.5,3.4287671232876713
411,Counterintelligence,Kevin,Counterintelligence Case - Kevin,2023-01-09,Closed,Washington,2023-12-15,2024-06-11,2024-11-29,Joshua Willis,2,0.43561643835616437,1.0,3.4356164383561643
1916,Counterintelligence,Jim,Counterintelligence Case - Jim,2022-01-06,Closed,Denver,2023-01-03,2023-01-26,,Jamie Singleton,2,0.9397260273972603,0.5,3.4397260273972603
1875,Counterintelligence,Beverly,Counterintelligence Case - Beverly,2023-01-05,Closed,San Diego,2024-02-15,2024-02-24,2024-05-04,Michael Lynch,2,0.4410958904109589,1.0,3.441095890410959
1221,Counterintelligence,James,Counterintelligence Case - James,2021-12-25,Closed,San Antonio,2023-01-13,2023-08-06,,April Pineda,2,0.9561643835616438,0.5,3.456164383561644
1760,Cyber Crime,Richard,Cyber Crime Case - Richard,2022-12-13,Closed,Seattle,2024-08-21,,,Robert Adams,3,0.4726027397260274,0.0,3.4726027397260273
1160,Counterintelligence,Ashley,Counterintelligence Case - Ashley,2021-12-12,Closed,Chicago,2024-01-19,2024-11-13,,Michael Wong,2,0.9739726027397261,0.5,3.473972602739726
1372,Counterintelligence,Michael,Counterintelligence Case - Michael,2022-11-24,Closed,Baltimore,2023-12-03,2023-12-21,2023-12-24,Lauren Lynch,2,0.4986301369863014,1.0,3.4986301369863013
57,Counterintelligence,Juan,Counterintelligence Case - Juan,2022-11-23,Closed,Philadelphia,2023-10-20,2024-01-03,2024-03-20,Jason Peterson,2,0.5,1.0,3.5
1560,Counterintelligence,Nicole,Counterintelligence Case - Nicole,2022-11-18,Closed,Nashville,2023-05-20,2023-06-05,2023-11-18,Rachel Cameron,2,0.5068493150684932,1.0,3.506849315068493
432,Counterintelligence,Oscar,Counterintelligence Case - Oscar,2022-11-14,Closed,Dallas,2024-07-25,2025-06-19,2025-09-05,Michael Velasquez,2,0.5123287671232877,1.0,3.5123287671232877
1930,Cyber Crime,Timothy,Cyber Crime Case - Timothy,2022-11-04,Closed,New York,2024-05-19,,,Albert Allen,3,0.5260273972602739,0.0,3.526027397260274
1354,Cyber Crime,David,Cyber Crime Case - David,2022-11-04,Closed,Louisville,2023-11-13,,,Dominic Santiago,3,0.5260273972602739,0.0,3.526027397260274
