Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge
206,Immigration Law Cases,Donna,Immigration Law Cases Case - Donna,31.7.22,Closed,Las Vegas,23.3.23,15.3.24,,Cory Martinez
207,White-Collar Crime,Courtney,White-Collar Crime Case - Courtney,7.1.22,Closed,Houston,27.9.22,13.3.23,26.5.23,John Smith
208,White-Collar Crime,Amanda,White-Collar Crime Case - Amanda,19.5.22,Closed,Washington,20.6.22,,,Jeffrey Huerta
209,Intellectual Property Violations,Hailey,Intellectual Property Violations Case - Hailey,26.8.23,Closed,San Diego,29.1.24,22.9.24,13.3.25,Joseph Nichols
210,Intellectual Property Violations,Jennifer,Intellectual Property Violations Case - Jennifer,14.6.22,Closed,San Diego,27.5.23,8.7.23,,Daniel Turner
211,Public Corruption,Harold,Public Corruption Case - Harold,25.11.22,Closed,Denver,6.4.24,8.12.24,22.4.25,Dawn Barron
212,Organized Crime,Nathaniel,Organized Crime Case - Nathaniel,2.8.22,Closed,Washington,14.3.23,28.2.24,24.6.24,Mrs. Mckenzie Lucero
213,Drug Trafficking,Melissa,Drug Trafficking Case - Melissa,19.3.23,Closed,Dallas,18.12.23,,,Brenda House
214,Violent Crimes,John,Violent Crimes Case - John,20.7.23,Closed,New York,30.7.24,,,Timothy Schwartz
215,Drug Trafficking,Julia,Drug Trafficking Case - Julia,21.4.22,Closed,San Diego,19.10.22,20.5.23,13.11.23,Rose Lopez
216,Public Corruption,Jason,Public Corruption Case - Jason,22.9.23,Closed,Houston,12.9.24,,,Susan Rose
217,Environmental Law Violations,Bruce,Environmental Law Violations Case - Bruce,3.11.22,Closed,Columbus,13.3.24,9.9.24,,Jeffrey Bray
218,White-Collar Crime,William,White-Collar Crime Case - William,26.6.22,Closed,Memphis,17.10.22,19.12.22,,Bruce Crawford
219,Public Corruption,Samuel,Public Corruption Case - Samuel,14.1.22,Closed,Philadelphia,8.6.24,,,Anthony Vaughn
220,Drug Trafficking,Jacob,Drug Trafficking Case - Jacob,16.4.23,Closed,Oklahoma City,30.3.24,3.8.24,,Alicia Greer
221,Employment Law Disputes,Marcus,Employment Law Disputes Case - Marcus,11.8.22,Closed,Nashville,5.11.24,,,Angel Lee
222,Organized Crime,Heather,Organized Crime Case - Heather,10.10.23,Closed,Portland,6.7.24,14.8.24,9.11.24,Daniel Avila
223,Cyber Crime,Tina,Cyber Crime Case - Tina,31.7.22,Closed,Detroit,7.8.24,17.9.24,,Daniel Vega
224,Organized Crime,Dorothy,Organized Crime Case - Dorothy,9.12.22,Closed,Chicago,21.6.24,5.2.25,,Cynthia Cisneros
225,Civil Rights,Ryan,Civil Rights Case - Ryan,27.1.22,Closed,Washington,20.10.24,17.2.25,2.4.25,John Pacheco
226,White-Collar Crime,Daniel,White-Collar Crime Case - Daniel,23.4.23,Closed,Nashville,15.3.24,28.11.24,,Dale Johnson
227,Major Thefts,Lydia,Major Thefts Case - Lydia,2.7.23,Closed,Columbus,23.9.24,27.8.25,,Mrs. Mckenzie Lucero
228,Terrorism,Jeffrey,Terrorism Case - Jeffrey,25.8.22,Closed,Oklahoma City,19.6.24,1.4.25,27.9.25,Joshua Willis
229,Civil Rights,Rachel,Civil Rights Case - Rachel,30.4.22,Closed,Oklahoma City,15.10.22,,,Danielle Rodriguez
230,Major Thefts,Megan,Major Thefts Case - Megan,27.9.22,Closed,San Diego,16.12.23,,,Jean Hernandez
231,Major Thefts,Rachel,Major Thefts Case - Rachel,28.7.22,Closed,San Antonio,20.11.22,12.2.23,21.2.23,Elizabeth Livingston
232,Intellectual Property Violations,Heather,Intellectual Property Violations Case - Heather,19.6.23,Closed,Los Angeles,25.5.24,11.9.24,28.9.24,William Powell
233,Cyber Crime,Thomas,Cyber Crime Case - Thomas,25.11.21,Closed,Detroit,18.10.22,,,Megan Vasquez
234,Employment Law Disputes,Hunter,Employment Law Disputes Case - Hunter,31.10.23,Closed,Indianapolis,28.3.24,6.11.24,20.2.25,Derrick Jacobs
235,Major Thefts,Kathleen,Major Thefts Case - Kathleen,5.11.22,Closed,Denver,4.11.23,,,Patrick Martinez
236,Intellectual Property Violations,Victoria,Intellectual Property Violations Case - Victoria,13.10.23,Closed,Los Angeles,29.7.24,9.8.24,21.12.24,Diana Mullen
237,Violent Crimes,Stephen,Violent Crimes Case - Stephen,11.10.23,Closed,Austin,20.3.24,5.1.25,,Anthony Carey
238,Employment Law Disputes,Lauren,Employment Law Disputes Case - Lauren,29.5.23,Closed,Phoenix,31.3.24,,,Manuel Carr
239,Terrorism,Mary,Terrorism Case - Mary,10.11.22,Closed,Charlotte,10.11.24,18.7.25,20.7.25,Nathan Levine
240,Public Corruption,Emily,Public Corruption Case - Emily,23.9.22,Closed,Louisville,29.1.24,25.11.24,17.2.25,Rebecca Daniels
241,Intellectual Property Violations,Catherine,Intellectual Property Violations Case - Catherine,28.5.23,Closed,Seattle,31.12.23,,,Michael Nguyen
242,Public Corruption,Joseph,Public Corruption Case - Joseph,1.4.23,Closed,Houston,9.6.23,17.1.24,2.5.24,Manuel Carr
243,Public Corruption,Dustin,Public Corruption Case - Dustin,10.5.23,Closed,New York,14.4.24,13.12.24,16.5.25,Shawn Hall
244,Securities Fraud,Vincent,Securities Fraud Case - Vincent,14.11.23,Closed,Nashville,20.5.24,,,Amy Lambert
245,Public Corruption,Todd,Public Corruption Case - Todd,16.12.21,Closed,Boston,15.3.24,,,Ronald Berry
246,Public Corruption,Rebecca,Public Corruption Case - Rebecca,23.4.23,Closed,Boston,3.5.24,12.1.25,,Lisa Ward
247,Terrorism,Jason,Terrorism Case - Jason,18.4.23,Closed,Nashville,24.5.24,1.12.24,26.12.24,Kimberly Smith
248,Intellectual Property Violations,Jennifer,Intellectual Property Violations Case - Jennifer,7.6.22,Closed,Chicago,9.2.23,4.11.23,10.4.24,Jeremy Simmons
249,Major Thefts,Megan,Major Thefts Case - Megan,3.3.23,Closed,Columbus,25.7.23,18.3.24,,Alexandra Fox
250,Terrorism,Janice,Terrorism Case - Janice,5.6.22,Closed,Charlotte,6.1.24,,,Angel Buchanan
251,Employment Law Disputes,Jesse,Employment Law Disputes Case - Jesse,8.3.22,Closed,San Francisco,22.8.23,21.3.24,4.7.24,Charles Brooks
252,Counterintelligence,Barbara,Counterintelligence Case - Barbara,13.1.22,Closed,San Jose,3.5.24,18.2.25,6.5.25,Katie Myers
253,Terrorism,Steven,Terrorism Case - Steven,4.11.23,Closed,Oklahoma City,26.5.24,22.12.24,17.4.25,Donald Oliver
254,Civil Rights,Tim,Civil Rights Case - Tim,16.5.23,Closed,Memphis,18.9.24,4.10.24,6.1.25,Amy Schmidt
255,Cyber Crime,Craig,Cyber Crime Case - Craig,8.12.21,Closed,Milwaukee,21.12.23,5.6.24,4.7.24,Diane Larson
256,Employment Law Disputes,Paula,Employment Law Disputes Case - Paula,1.1.22,Closed,San Diego,5.12.22,9.8.23,8.12.23,John Pacheco
257,Drug Trafficking,Colleen,Drug Trafficking Case - Colleen,4.1.22,Closed,Phoenix,1.11.22,5.6.23,25.10.23,Justin Greene
258,Violent Crimes,Robert,Violent Crimes Case - Robert,24.2.22,Closed,Indianapolis,14.5.22,20.4.23,22.9.23,Ronald Ross
259,Public Corruption,David,Public Corruption Case - David,28.10.23,Closed,Oklahoma City,17.11.23,31.10.24,15.1.25,Tracy Mason
260,Employment Law Disputes,Andrea,Employment Law Disputes Case - Andrea,29.1.22,Closed,Philadelphia,5.8.23,,,Rebecca Ruiz
261,Organized Crime,Stacey,Organized Crime Case - Stacey,21.2.23,Closed,Detroit,6.4.23,,,Robert Frey
262,Violent Crimes,Jacob,Violent Crimes Case - Jacob,29.8.23,Closed,Fort Worth,28.5.24,,,Daniel Avila
263,Public Corruption,Jose,Public Corruption Case - Jose,14.3.22,Closed,San Jose,16.3.23,,,Shawn Hall
264,Intellectual Property Violations,Joseph,Intellectual Property Violations Case - Joseph,6.11.22,Closed,San Jose,21.8.23,15.10.23,13.11.23,Alexandra Fox
265,Securities Fraud,Stephen,Securities Fraud Case - Stephen,17.6.23,Closed,Memphis,17.3.24,3.8.24,,Melissa Middleton
266,Employment Law Disputes,George,Employment Law Disputes Case - George,9.9.23,Closed,Seattle,16.9.24,24.7.25,13.11.25,Joanna Frazier
267,Immigration Law Cases,Brandon,Immigration Law Cases Case - Brandon,1.5.22,Closed,Seattle,7.10.22,12.7.23,,Sara Medina
268,Cyber Crime,Brady,Cyber Crime Case - Brady,29.7.23,Closed,Columbus,17.1.24,21.2.24,5.6.24,Steven Hernandez
269,Securities Fraud,Sherry,Securities Fraud Case - Sherry,16.4.22,Closed,Boston,3.5.24,27.9.24,5.12.24,James Nixon
270,Terrorism,Michael,Terrorism Case - Michael,23.2.23,Closed,Charlotte,31.5.24,11.9.24,17.2.25,Kristin Reese
271,Environmental Law Violations,Vanessa,Environmental Law Violations Case - Vanessa,4.10.22,Closed,Chicago,13.10.23,17.7.24,,Donald Oliver
272,Counterintelligence,Julie,Counterintelligence Case - Julie,22.10.22,Closed,San Francisco,21.10.23,19.11.23,18.12.23,Angel Buchanan
273,Securities Fraud,Dana,Securities Fraud Case - Dana,17.1.22,Closed,Indianapolis,16.4.23,,,Mr. John Potter
274,Drug Trafficking,Jennifer,Drug Trafficking Case - Jennifer,1.8.23,Closed,Houston,8.10.23,2.6.24,21.10.24,Joyce Gill
275,Drug Trafficking,Melissa,Drug Trafficking Case - Melissa,26.12.21,Closed,Baltimore,16.10.23,16.9.24,,Anthony Vaughn
276,Civil Rights,Erika,Civil Rights Case - Erika,26.1.22,Closed,San Diego,4.2.24,29.9.24,24.3.25,Lauren Lynch
277,Counterintelligence,Roberto,Counterintelligence Case - Roberto,28.6.23,Closed,Memphis,10.5.24,,,Rebecca Goodwin
278,Environmental Law Violations,Kayla,Environmental Law Violations Case - Kayla,7.12.21,Closed,Indianapolis,23.1.23,17.1.24,15.5.24,Adam Smith
279,Immigration Law Cases,James,Immigration Law Cases Case - James,6.1.23,Closed,Nashville,27.3.24,29.4.24,1.7.24,Lynn Walls
280,Drug Trafficking,Nicholas,Drug Trafficking Case - Nicholas,24.3.22,Closed,Seattle,13.9.23,21.2.24,6.6.24,Jean Hernandez
281,Securities Fraud,Jason,Securities Fraud Case - Jason,9.8.22,Closed,San Francisco,5.4.23,23.8.23,18.9.23,Michael Velasquez
282,Terrorism,Ian,Terrorism Case - Ian,26.2.22,Closed,Washington,18.6.22,,,Jeremy Smith
283,Public Corruption,Kyle,Public Corruption Case - Kyle,13.6.23,Closed,Austin,10.11.24,,,Kristin Reese
284,Environmental Law Violations,Jordan,Environmental Law Violations Case - Jordan,18.5.23,Closed,Washington,22.2.24,13.5.24,24.5.24,Mr. John Potter
285,Violent Crimes,Sara,Violent Crimes Case - Sara,20.8.23,Closed,Philadelphia,29.11.23,,,Todd Adams
286,Counterintelligence,Dale,Counterintelligence Case - Dale,11.8.23,Closed,Columbus,28.3.24,17.10.24,,Dale Johnson
287,White-Collar Crime,Larry,White-Collar Crime Case - Larry,2.4.22,Closed,Las Vegas,19.8.23,27.2.24,11.6.24,Jamie Singleton
288,White-Collar Crime,Eric,White-Collar Crime Case - Eric,24.8.23,Closed,Louisville,4.1.24,22.6.24,2.11.24,Misty Young
289,Immigration Law Cases,Matthew,Immigration Law Cases Case - Matthew,20.6.22,Closed,Charlotte,10.10.23,6.4.24,25.4.24,Mario Barton
290,Securities Fraud,Steven,Securities Fraud Case - Steven,22.9.23,Closed,Portland,4.10.23,,,Kirsten Meadows
291,Cyber Crime,Laura,Cyber Crime Case - Laura,9.11.23,Closed,San Diego,17.3.24,,,Megan Vasquez
292,White-Collar Crime,Caleb,White-Collar Crime Case - Caleb,24.3.23,Closed,Austin,13.6.24,22.5.25,18.7.25,Jamie Singleton
293,Intellectual Property Violations,Wendy,Intellectual Property Violations Case - Wendy,29.9.23,Closed,Washington,26.2.24,20.12.24,24.4.25,Angel Buchanan
294,White-Collar Crime,Christian,White-Collar Crime Case - Christian,27.11.21,Closed,New York,27.6.23,28.7.23,14.11.23,Daniel Porter
295,Civil Rights,Timothy,Civil Rights Case - Timothy,7.10.22,Closed,Washington,9.11.24,22.2.25,,Alicia Hall
296,Counterintelligence,Michael,Counterintelligence Case - Michael,12.6.22,Closed,Columbus,13.6.23,11.7.23,5.12.23,Robert Mills
297,White-Collar Crime,Lisa,White-Collar Crime Case - Lisa,6.7.23,Closed,San Jose,14.8.24,3.8.25,,Dana West
298,White-Collar Crime,Patrick,White-Collar Crime Case - Patrick,12.12.22,Closed,Jacksonville,24.12.22,12.7.23,,Christopher Santiago
299,Public Corruption,Linda,Public Corruption Case - Linda,2.1.23,Closed,Austin,6.3.23,,,Lynn Walls
300,Major Thefts,Ricardo,Major Thefts Case - Ricardo,22.1.23,Closed,Houston,26.11.23,12.5.24,,Michael Nguyen
301,Civil Rights,Danielle,Civil Rights Case - Danielle,4.12.22,Closed,Chicago,6.5.24,,,Jason Salazar
302,White-Collar Crime,Rachel,White-Collar Crime Case - Rachel,27.7.22,Closed,Houston,8.11.23,10.3.24,,Steve Palmer
303,Major Thefts,Susan,Major Thefts Case - Susan,24.4.23,Closed,Boston,21.6.23,17.3.24,1.7.24,Andrew Murray
304,Intellectual Property Violations,Caroline,Intellectual Property Violations Case - Caroline,28.12.22,Closed,Baltimore,25.6.23,11.4.24,2.8.24,Frank Lee
305,Public Corruption,Rita,Public Corruption Case - Rita,20.12.22,Closed,Charlotte,5.9.23,,,Kimberly Estrada
306,Environmental Law Violations,Matthew,Environmental Law Violations Case - Matthew,3.3.23,Closed,Indianapolis,20.6.24,,,Brittany Sanders
307,Immigration Law Cases,Michelle,Immigration Law Cases Case - Michelle,11.7.23,Closed,New York,11.9.24,18.10.24,8.4.25,Rachel Cameron
308,Civil Rights,Terri,Civil Rights Case - Terri,14.9.23,Closed,Baltimore,2.6.24,1.9.24,21.10.24,John Conley
309,Drug Trafficking,Roy,Drug Trafficking Case - Roy,24.11.21,Closed,Milwaukee,13.7.24,20.7.24,13.1.25,Susan Rose
310,Intellectual Property Violations,Morgan,Intellectual Property Violations Case - Morgan,23.12.22,Closed,San Diego,3.2.23,,,Laura Ortiz
311,Immigration Law Cases,Rebecca,Immigration Law Cases Case - Rebecca,3.7.23,Closed,Columbus,2.9.24,11.7.25,,Brittany Mahoney
312,White-Collar Crime,Michael,White-Collar Crime Case - Michael,17.7.22,Closed,Chicago,27.8.22,6.3.23,,Diana Mullen
313,Violent Crimes,Vanessa,Violent Crimes Case - Vanessa,20.11.23,Closed,San Jose,10.6.24,,,Michael Wong
314,Immigration Law Cases,Elizabeth,Immigration Law Cases Case - Elizabeth,6.1.23,Closed,San Diego,18.9.23,11.4.24,21.6.24,Angela Williams
315,Drug Trafficking,Lisa,Drug Trafficking Case - Lisa,28.3.23,Closed,Chicago,10.6.24,12.7.24,,Joseph Bruce
316,Counterintelligence,Terrance,Counterintelligence Case - Terrance,3.8.23,Closed,Detroit,8.10.23,14.9.24,8.10.24,Tonya Green
317,Immigration Law Cases,Alexandra,Immigration Law Cases Case - Alexandra,22.2.22,Closed,Phoenix,14.6.23,,,Jacqueline Freeman
318,Securities Fraud,Christopher,Securities Fraud Case - Christopher,23.10.22,Closed,Oklahoma City,16.10.24,17.10.24,,Dylan Serrano
319,Intellectual Property Violations,Karen,Intellectual Property Violations Case - Karen,6.6.22,Closed,Fort Worth,23.7.23,9.8.23,31.1.24,Kimberly Wright
320,Public Corruption,Sara,Public Corruption Case - Sara,25.8.22,Closed,Houston,28.12.23,11.11.24,28.4.25,Michael Golden
321,White-Collar Crime,Francisco,White-Collar Crime Case - Francisco,7.10.23,Closed,Chicago,6.7.24,,,Michael Leonard
322,Securities Fraud,Virginia,Securities Fraud Case - Virginia,8.3.22,Closed,San Diego,14.6.24,16.11.24,5.4.25,Alicia Greer
323,Violent Crimes,Edward,Violent Crimes Case - Edward,27.9.22,Closed,San Antonio,13.10.22,19.5.23,,Ricky Keller
324,Public Corruption,Raymond,Public Corruption Case - Raymond,9.10.22,Closed,Dallas,18.8.24,1.5.25,,Austin Santos
325,Drug Trafficking,Brittany,Drug Trafficking Case - Brittany,7.1.22,Closed,Nashville,30.9.23,25.6.24,27.6.24,Joseph Bruce
326,Civil Rights,Jonathan,Civil Rights Case - Jonathan,4.4.22,Closed,Boston,2.10.24,19.12.24,30.3.25,Erin Donaldson
327,Civil Rights,Donald,Civil Rights Case - Donald,15.1.23,Closed,Baltimore,26.10.23,26.6.24,2.12.24,Michael Nguyen
328,White-Collar Crime,Joshua,White-Collar Crime Case - Joshua,29.5.22,Closed,Fort Worth,13.5.24,1.12.24,17.1.25,Samantha Collins
329,White-Collar Crime,Wesley,White-Collar Crime Case - Wesley,23.2.22,Closed,Portland,10.10.23,31.3.24,8.9.24,Alicia Hall
330,Immigration Law Cases,Sally,Immigration Law Cases Case - Sally,15.4.22,Closed,Phoenix,3.2.23,,,Todd Adams
331,Immigration Law Cases,Shannon,Immigration Law Cases Case - Shannon,26.11.21,Closed,Memphis,12.10.22,1.8.23,,Andrew Singh
332,Securities Fraud,Kathryn,Securities Fraud Case - Kathryn,31.10.22,Closed,Las Vegas,10.3.24,19.6.24,19.7.24,Robert Shepard
333,Public Corruption,Kelly,Public Corruption Case - Kelly,4.2.22,Closed,Los Angeles,17.9.23,24.5.24,18.8.24,Lisa Ward
334,Counterintelligence,Tonya,Counterintelligence Case - Tonya,8.9.22,Closed,Boston,29.7.24,23.11.24,7.3.25,Craig Edwards
335,Cyber Crime,Phyllis,Cyber Crime Case - Phyllis,23.5.23,Closed,Baltimore,18.10.23,23.2.24,28.4.24,Stephanie Weber
336,Organized Crime,Toni,Organized Crime Case - Toni,2.11.22,Closed,San Diego,16.12.22,24.3.23,,Derrick Parsons
337,Immigration Law Cases,Richard,Immigration Law Cases Case - Richard,26.11.21,Closed,Dallas,19.4.24,2.9.24,5.12.24,James Mcdonald
338,White-Collar Crime,Daniel,White-Collar Crime Case - Daniel,16.1.22,Closed,Denver,17.2.24,,,Jack Moore
339,Counterintelligence,Gary,Counterintelligence Case - Gary,9.5.23,Closed,Seattle,11.6.24,14.5.25,25.6.25,Sheila Mora
340,Employment Law Disputes,Justin,Employment Law Disputes Case - Justin,6.8.22,Closed,Baltimore,2.2.24,13.9.24,25.11.24,Jessica Carpenter
341,Organized Crime,James,Organized Crime Case - James,22.9.22,Closed,Dallas,5.10.22,,,Mary Adams
342,Violent Crimes,Monica,Violent Crimes Case - Monica,20.10.23,Closed,Louisville,1.4.24,26.8.24,18.1.25,Mackenzie West
343,Terrorism,William,Terrorism Case - William,17.1.23,Closed,Memphis,28.9.24,,,Kim Miller
344,Terrorism,Maria,Terrorism Case - Maria,1.8.23,Closed,Charlotte,28.5.24,,,Kelly Lawson
345,Violent Crimes,Eric,Violent Crimes Case - Eric,30.6.22,Closed,Louisville,25.6.23,3.8.23,,Andrew Dawson
346,White-Collar Crime,Dennis,White-Collar Crime Case - Dennis,21.3.23,Closed,New York,3.10.24,16.6.25,,Justin Greene
347,Counterintelligence,Kelly,Counterintelligence Case - Kelly,29.4.23,Closed,Columbus,1.7.23,16.10.23,20.11.23,Joseph Nichols
348,Environmental Law Violations,Thomas,Environmental Law Violations Case - Thomas,21.11.23,Closed,Houston,15.2.24,31.8.24,,Melissa Middleton
349,Intellectual Property Violations,Stephen,Intellectual Property Violations Case - Stephen,20.3.22,Closed,Nashville,28.7.23,10.5.24,,Jean Hernandez
350,Environmental Law Violations,Ryan,Environmental Law Violations Case - Ryan,12.11.23,Closed,Oklahoma City,21.10.24,9.4.25,10.9.25,Andrew Murray
351,Major Thefts,Anthony,Major Thefts Case - Anthony,21.9.23,Closed,Seattle,29.8.24,,,Robert Mills
352,Violent Crimes,Kelly,Violent Crimes Case - Kelly,10.1.22,Closed,San Francisco,15.4.22,7.7.22,27.11.22,Edward Hunter
353,Intellectual Property Violations,Amber,Intellectual Property Violations Case - Amber,25.11.21,Closed,Phoenix,20.7.24,1.11.24,22.2.25,Jeffery Hamilton
354,Environmental Law Violations,Charles,Environmental Law Violations Case - Charles,2.10.22,Closed,Louisville,5.3.23,22.2.24,,Richard Lewis
355,Organized Crime,Dawn,Organized Crime Case - Dawn,7.6.23,Closed,Milwaukee,23.2.24,6.11.24,12.1.25,Jerry Neal
356,Public Corruption,Julie,Public Corruption Case - Julie,28.4.23,Closed,Boston,19.9.24,24.3.25,,Ricky Keller
357,Employment Law Disputes,Tanya,Employment Law Disputes Case - Tanya,19.8.22,Closed,Memphis,5.7.23,12.12.23,19.5.24,Craig Edwards
358,Cyber Crime,Laura,Cyber Crime Case - Laura,11.10.23,Closed,Las Vegas,19.1.24,,,Jocelyn Soto
359,Drug Trafficking,Michael,Drug Trafficking Case - Michael,4.6.23,Closed,Columbus,5.12.23,9.8.24,17.10.24,Joseph Williams
360,Immigration Law Cases,Garrett,Immigration Law Cases Case - Garrett,23.5.22,Closed,Louisville,1.10.24,29.7.25,31.8.25,Kim Miller
361,White-Collar Crime,Kimberly,White-Collar Crime Case - Kimberly,29.12.21,Closed,San Diego,5.5.23,,,Alicia Greer
362,Environmental Law Violations,Steven,Environmental Law Violations Case - Steven,26.4.22,Closed,Columbus,5.4.23,11.6.23,1.8.23,Daniel Vega
363,Terrorism,Troy,Terrorism Case - Troy,1.5.22,Closed,San Jose,13.10.23,27.10.23,14.4.24,Stephen King
364,Securities Fraud,Christopher,Securities Fraud Case - Christopher,24.2.23,Closed,Dallas,3.2.24,19.7.24,,Tracy Kim
365,Intellectual Property Violations,Angela,Intellectual Property Violations Case - Angela,6.5.23,Closed,Jacksonville,1.10.23,12.4.24,4.5.24,Melissa Middleton
366,Terrorism,Richard,Terrorism Case - Richard,14.7.22,Closed,San Jose,31.12.22,4.5.23,7.8.23,John Conley
367,Environmental Law Violations,David,Environmental Law Violations Case - David,20.9.22,Closed,Fort Worth,23.9.22,20.7.23,3.1.24,Kelly Lawson
368,Securities Fraud,Julia,Securities Fraud Case - Julia,28.9.23,Closed,Los Angeles,2.5.24,24.3.25,,Gary Brown
369,Securities Fraud,Ashley,Securities Fraud Case - Ashley,6.4.23,Closed,Portland,28.6.24,8.10.24,2.4.25,Lauren Lynch
370,Public Corruption,Harry,Public Corruption Case - Harry,30.3.22,Closed,Portland,31.1.24,14.1.25,,Robert Nichols
371,Cyber Crime,Valerie,Cyber Crime Case - Valerie,18.11.23,Closed,Detroit,23.1.24,,,Andrew Murray
372,Immigration Law Cases,Victoria,Immigration Law Cases Case - Victoria,15.7.22,Closed,Indianapolis,16.6.24,,,Erin Donaldson
373,Public Corruption,Michelle,Public Corruption Case - Michelle,18.7.23,Closed,Washington,15.8.24,7.12.24,,Daniel Avila
374,White-Collar Crime,Richard,White-Collar Crime Case - Richard,15.5.22,Closed,Louisville,17.10.22,5.4.23,,Angel Buchanan
