Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge
202,White-Collar Crime,Deborah,White-Collar Crime Case - Deborah,16.11.22,Pending,Milwaukee,7.4.23,29.10.23,9.2.24,Jill Johnson
203,Organized Crime,Kayla,Organized Crime Case - Kayla,4.4.23,Pending,Seattle,15.8.23,4.10.23,24.3.24,Scott Ali
204,Immigration Law Cases,Steven,Immigration Law Cases Case - Steven,25.6.23,Pending,New York,13.9.23,12.2.24,8.3.24,Lisa Barry
205,Counterintelligence,Robyn,Counterintelligence Case - Robyn,28.11.21,Pending,San Diego,28.9.24,11.3.25,2.5.25,Rebecca Conley
206,Organized Crime,Sean,Organized Crime Case - Sean,6.1.23,Pending,Indianapolis,6.9.23,19.2.24,12.3.24,Sean Perkins
207,Public Corruption,Jeffrey,Public Corruption Case - Jeffrey,15.4.22,Pending,San Diego,10.11.23,12.6.24,,George Burke
208,Public Corruption,Elizabeth,Public Corruption Case - Elizabeth,4.1.22,Pending,San Francisco,2.10.22,7.3.23,22.7.23,Crystal Oconnell
209,Cyber Crime,Tony,Cyber Crime Case - Tony,4.8.22,Pending,New York,27.1.24,9.3.24,29.7.24,Kevin Phelps
210,Counterintelligence,Elizabeth,Counterintelligence Case - Elizabeth,7.1.23,Pending,Chicago,16.5.23,17.2.24,6.7.24,Courtney Williams
211,Securities Fraud,Hunter,Securities Fraud Case - Hunter,31.12.21,Pending,Jacksonville,31.3.24,,,Robert Johnson
212,Organized Crime,Jessica,Organized Crime Case - Jessica,24.4.23,Pending,San Francisco,12.6.24,1.12.24,23.1.25,Samantha Kelly
213,Employment Law Disputes,Jennifer,Employment Law Disputes Case - Jennifer,20.1.22,Pending,Memphis,27.6.22,19.8.22,2.2.23,Paula Powers
214,Environmental Law Violations,William,Environmental Law Violations Case - William,12.3.22,Pending,Philadelphia,9.9.22,1.7.23,,David Hill
215,Terrorism,Ryan,Terrorism Case - Ryan,26.12.21,Pending,Dallas,23.11.22,5.9.23,,Zachary Hines
216,Major Thefts,Mark,Major Thefts Case - Mark,6.10.22,Pending,Columbus,26.7.23,24.8.23,31.10.23,Scott Jackson
217,Environmental Law Violations,Brittany,Environmental Law Violations Case - Brittany,5.5.22,Pending,Dallas,11.9.22,29.11.22,,Carrie Miller
218,Public Corruption,Christopher,Public Corruption Case - Christopher,1.8.22,Pending,Dallas,17.7.23,10.11.23,10.1.24,David Orozco
219,Public Corruption,Jacob,Public Corruption Case - Jacob,10.6.23,Pending,Denver,14.6.24,23.6.24,,Lauren Collins
220,Counterintelligence,Anthony,Counterintelligence Case - Anthony,15.4.22,Pending,Philadelphia,18.7.24,,,Sarah Jones
221,Counterintelligence,Kevin,Counterintelligence Case - Kevin,2.11.23,Pending,New York,14.8.24,23.8.24,24.12.24,John Gallagher
222,Securities Fraud,Miguel,Securities Fraud Case - Miguel,15.2.22,Pending,Fort Worth,12.10.23,30.4.24,8.7.24,Joy Cole
223,Organized Crime,Veronica,Organized Crime Case - Veronica,7.1.22,Pending,Columbus,9.8.23,10.11.23,14.1.24,Thomas Smith
224,Civil Rights,Marie,Civil Rights Case - Marie,25.6.23,Pending,San Jose,5.8.24,17.7.25,,Mary Walters
225,Terrorism,Anita,Terrorism Case - Anita,1.5.22,Pending,Baltimore,28.3.24,18.9.24,27.12.24,David Orozco
226,Drug Trafficking,Beth,Drug Trafficking Case - Beth,1.10.23,Pending,Jacksonville,10.4.24,21.8.24,26.12.24,Susan Frye
227,Cyber Crime,Robert,Cyber Crime Case - Robert,9.11.22,Pending,Houston,12.8.23,31.5.24,20.10.24,Michael Gomez
228,Cyber Crime,Corey,Cyber Crime Case - Corey,22.5.22,Pending,Phoenix,26.4.23,30.8.23,9.12.23,Jacob Hall
229,Environmental Law Violations,Kenneth,Environmental Law Violations Case - Kenneth,8.4.22,Pending,Baltimore,18.5.22,13.4.23,1.9.23,Kevin Phelps
230,Drug Trafficking,Kimberly,Drug Trafficking Case - Kimberly,30.9.23,Pending,Baltimore,27.2.24,17.2.25,17.8.25,Joshua Nichols
231,Intellectual Property Violations,Sandra,Intellectual Property Violations Case - Sandra,10.6.23,Pending,San Antonio,26.10.23,4.2.24,28.7.24,Jamie Marsh
232,Employment Law Disputes,Kathryn,Employment Law Disputes Case - Kathryn,28.8.23,Pending,Milwaukee,29.10.24,,,Alicia Tucker
233,Organized Crime,Jeffrey,Organized Crime Case - Jeffrey,29.7.22,Pending,New York,17.6.23,31.7.23,2.1.24,Whitney King
234,White-Collar Crime,Ricardo,White-Collar Crime Case - Ricardo,18.6.23,Pending,Charlotte,9.11.23,,,Rebecca Conley
235,Securities Fraud,Jason,Securities Fraud Case - Jason,31.12.21,Pending,Boston,19.10.24,3.1.25,,Melissa Bailey
236,Terrorism,Cynthia,Terrorism Case - Cynthia,16.4.22,Pending,Memphis,26.1.23,,,George Landry
237,Terrorism,Jennifer,Terrorism Case - Jennifer,18.12.21,Pending,Columbus,23.5.23,30.1.24,7.7.24,Jamie Marsh
238,Counterintelligence,William,Counterintelligence Case - William,27.9.22,Pending,Columbus,12.3.24,10.7.24,,Alyssa Morris
239,Cyber Crime,Sherry,Cyber Crime Case - Sherry,12.6.23,Pending,New York,8.8.24,,,Carl Martinez
240,Terrorism,James,Terrorism Case - James,17.1.22,Pending,Los Angeles,27.12.23,4.2.24,30.3.24,Kimberly Jordan
241,Counterintelligence,Malik,Counterintelligence Case - Malik,4.8.22,Pending,Oklahoma City,14.11.24,27.4.25,,Robert Johnson
242,Intellectual Property Violations,Jeffrey,Intellectual Property Violations Case - Jeffrey,15.7.23,Pending,Phoenix,7.8.24,29.3.25,11.6.25,Katherine Hancock
243,Violent Crimes,Rachel,Violent Crimes Case - Rachel,24.10.23,Pending,Houston,5.7.24,21.4.25,18.10.25,George Burke
244,Securities Fraud,Mark,Securities Fraud Case - Mark,6.6.22,Pending,Dallas,1.3.24,23.4.24,,Darius Strickland
245,Major Thefts,Marvin,Major Thefts Case - Marvin,6.12.22,Pending,San Antonio,12.6.23,,,Carrie Miller
246,Violent Crimes,Francis,Violent Crimes Case - Francis,13.11.23,Pending,Los Angeles,21.7.24,17.7.25,26.10.25,David Green
247,Civil Rights,Timothy,Civil Rights Case - Timothy,27.11.22,Pending,Los Angeles,16.9.24,,,Brian Flores
248,Securities Fraud,Shelley,Securities Fraud Case - Shelley,23.1.22,Pending,Fort Worth,27.11.23,31.5.24,19.10.24,Darlene Guerrero
249,Violent Crimes,Frank,Violent Crimes Case - Frank,24.4.23,Pending,Houston,9.8.23,28.11.23,20.12.23,Alexander Allen
250,Intellectual Property Violations,Sonia,Intellectual Property Violations Case - Sonia,12.6.22,Pending,New York,9.2.24,25.10.24,4.12.24,Regina Duffy
251,Major Thefts,Andrew,Major Thefts Case - Andrew,12.9.22,Pending,Columbus,9.8.24,14.10.24,7.3.25,Martin Hale
252,Environmental Law Violations,Ashley,Environmental Law Violations Case - Ashley,29.8.22,Pending,Memphis,12.11.24,,,Casey Martinez
253,Organized Crime,Edward,Organized Crime Case - Edward,1.3.23,Pending,San Jose,6.1.24,11.12.24,,Mary Walters
254,Organized Crime,Cory,Organized Crime Case - Cory,3.6.22,Pending,Nashville,17.2.23,,,Eric Murphy
255,Major Thefts,Heather,Major Thefts Case - Heather,19.6.22,Pending,Seattle,22.3.23,12.1.24,,Scott Bernard
256,Employment Law Disputes,Kevin,Employment Law Disputes Case - Kevin,6.8.23,Pending,Milwaukee,3.9.24,,,Alicia Tucker
257,Violent Crimes,Suzanne,Violent Crimes Case - Suzanne,23.8.22,Pending,Indianapolis,26.5.23,2.3.24,12.3.24,Chris Cohen
258,Major Thefts,Kimberly,Major Thefts Case - Kimberly,3.11.23,Pending,Austin,29.1.24,25.10.24,25.12.24,Kelsey Richardson
259,Terrorism,Scott,Terrorism Case - Scott,3.12.22,Pending,Washington,26.9.23,1.1.24,,Michelle Reynolds
260,White-Collar Crime,Susan,White-Collar Crime Case - Susan,7.11.23,Pending,San Diego,15.2.24,5.10.24,,Joshua Nichols
261,Employment Law Disputes,Rebecca,Employment Law Disputes Case - Rebecca,18.10.22,Pending,New York,5.4.23,,,Nathaniel Miller
262,Environmental Law Violations,Paul,Environmental Law Violations Case - Paul,28.2.23,Pending,Boston,29.8.23,,,Ms. Miranda Reed
263,Counterintelligence,Charles,Counterintelligence Case - Charles,27.11.22,Pending,Seattle,12.6.23,13.7.23,20.10.23,Daniel Taylor
264,Employment Law Disputes,Jessica,Employment Law Disputes Case - Jessica,16.7.22,Pending,Austin,18.3.23,27.12.23,23.3.24,Melanie Boyer
265,Violent Crimes,Jacqueline,Violent Crimes Case - Jacqueline,11.5.23,Pending,San Antonio,10.5.24,30.9.24,19.2.25,Alyssa Morris
266,Securities Fraud,Danny,Securities Fraud Case - Danny,8.6.23,Pending,Chicago,5.1.24,12.10.24,7.2.25,Sheri Smith
267,Counterintelligence,Sara,Counterintelligence Case - Sara,27.6.22,Pending,Detroit,22.12.23,22.3.24,,Daniel Cooper
268,Organized Crime,Deborah,Organized Crime Case - Deborah,6.9.22,Pending,Memphis,2.4.24,5.11.24,25.1.25,Ronald Bright
269,Civil Rights,Larry,Civil Rights Case - Larry,28.9.23,Pending,Austin,31.8.24,,,Laura Stephens
270,Cyber Crime,Christine,Cyber Crime Case - Christine,24.8.23,Pending,Phoenix,22.9.23,19.9.24,5.12.24,Adam Patterson
271,Public Corruption,Robert,Public Corruption Case - Robert,20.4.22,Pending,Louisville,29.4.24,,,Penny Jones
272,Securities Fraud,Brian,Securities Fraud Case - Brian,27.7.22,Pending,San Antonio,8.6.23,,,Samantha Sanders
273,Environmental Law Violations,Joanne,Environmental Law Violations Case - Joanne,30.4.22,Pending,Los Angeles,21.1.24,2.9.24,27.1.25,Sara Green
274,Public Corruption,Brian,Public Corruption Case - Brian,10.3.23,Pending,Austin,22.4.24,7.11.24,,Adriana Norton
275,Public Corruption,Olivia,Public Corruption Case - Olivia,19.7.23,Pending,Milwaukee,2.10.24,5.6.25,27.8.25,Cameron Peterson
276,Violent Crimes,Jeremy,Violent Crimes Case - Jeremy,14.7.23,Pending,Detroit,14.5.24,,,Janet Daniels
277,Employment Law Disputes,Donna,Employment Law Disputes Case - Donna,5.12.21,Pending,San Diego,21.9.22,22.4.23,18.7.23,Darlene Guerrero
278,Organized Crime,Joseph,Organized Crime Case - Joseph,25.6.23,Pending,Memphis,6.6.24,16.1.25,18.6.25,Darrell Jefferson
279,Drug Trafficking,William,Drug Trafficking Case - William,10.4.22,Pending,Jacksonville,13.9.24,4.4.25,9.7.25,John Gallagher
280,Violent Crimes,Steve,Violent Crimes Case - Steve,29.3.22,Pending,Baltimore,6.11.22,,,Scott Bernard
281,Cyber Crime,James,Cyber Crime Case - James,6.11.23,Pending,New York,5.4.24,28.7.24,16.11.24,Troy Farley
282,Intellectual Property Violations,Tyler,Intellectual Property Violations Case - Tyler,5.2.22,Pending,Denver,10.7.22,,,Donald Bright
283,Violent Crimes,Tracy,Violent Crimes Case - Tracy,16.1.22,Pending,Phoenix,21.2.22,21.8.22,,Victoria Wilson
284,Intellectual Property Violations,Robin,Intellectual Property Violations Case - Robin,15.11.23,Pending,Austin,16.12.23,7.6.24,17.9.24,Casey Hernandez
285,Counterintelligence,Kristina,Counterintelligence Case - Kristina,29.11.22,Pending,Philadelphia,12.12.23,3.8.24,,Lisa Bray
286,Counterintelligence,Anne,Counterintelligence Case - Anne,5.9.23,Pending,Nashville,3.10.23,,,Scott Bernard
287,Public Corruption,Ruben,Public Corruption Case - Ruben,31.10.23,Pending,Los Angeles,14.9.24,8.6.25,,Anthony Smith
288,Immigration Law Cases,Jonathan,Immigration Law Cases Case - Jonathan,10.12.22,Pending,San Jose,15.6.23,,,Justin Rogers
289,Intellectual Property Violations,Theresa,Intellectual Property Violations Case - Theresa,27.5.22,Pending,New York,19.11.22,,,Malik Sherman
290,Environmental Law Violations,Kimberly,Environmental Law Violations Case - Kimberly,11.1.22,Pending,Seattle,2.7.22,25.5.23,31.10.23,Malik Sherman
291,Civil Rights,Lauren,Civil Rights Case - Lauren,28.1.23,Pending,Charlotte,22.8.24,30.7.25,20.1.26,Charlotte Coleman
292,Securities Fraud,Wendy,Securities Fraud Case - Wendy,10.9.22,Pending,San Jose,1.9.23,,,Travis Mack
293,Terrorism,Briana,Terrorism Case - Briana,8.4.22,Pending,Seattle,4.8.24,,,Mary Walters
294,Drug Trafficking,Casey,Drug Trafficking Case - Casey,25.8.23,Pending,Nashville,29.3.24,5.5.24,15.9.24,Melissa Bailey
295,Immigration Law Cases,Tracy,Immigration Law Cases Case - Tracy,17.4.22,Pending,Las Vegas,26.5.23,15.7.23,24.12.23,Rebecca Phillips
296,Violent Crimes,Austin,Violent Crimes Case - Austin,20.7.22,Pending,San Diego,10.6.23,3.1.24,9.4.24,Blake Diaz
297,Violent Crimes,Jessica,Violent Crimes Case - Jessica,31.3.23,Pending,Boston,3.1.24,26.2.24,,Rebecca Conley
298,Civil Rights,James,Civil Rights Case - James,10.7.22,Pending,Milwaukee,23.11.23,,,Jessica Holland MD
299,White-Collar Crime,Jacob,White-Collar Crime Case - Jacob,18.8.23,Pending,Baltimore,31.12.23,11.8.24,,Steven Gonzalez
300,Public Corruption,Steven,Public Corruption Case - Steven,16.4.22,Pending,Austin,6.3.23,16.4.23,,Mark Miller
301,Terrorism,Christopher,Terrorism Case - Christopher,10.2.22,Pending,Louisville,18.10.22,,,John Maxwell
302,Securities Fraud,Marvin,Securities Fraud Case - Marvin,10.1.23,Pending,San Diego,17.12.23,26.4.24,,Anthony Smith
303,Cyber Crime,Troy,Cyber Crime Case - Troy,12.3.22,Pending,New York,11.7.24,,,Mary Cannon
304,Major Thefts,Cynthia,Major Thefts Case - Cynthia,12.7.22,Pending,Oklahoma City,7.11.23,,,Shannon Swanson
305,Organized Crime,Joseph,Organized Crime Case - Joseph,12.3.22,Pending,Houston,27.2.23,1.12.23,24.3.24,Mr. Cameron Hopkins
306,Counterintelligence,Robert,Counterintelligence Case - Robert,26.6.23,Pending,Detroit,16.8.23,8.4.24,19.8.24,Cynthia Harris
307,Organized Crime,Christopher,Organized Crime Case - Christopher,21.11.23,Pending,Austin,16.5.24,21.3.25,,Eric Murray
308,Employment Law Disputes,Andrea,Employment Law Disputes Case - Andrea,28.3.22,Pending,Washington,1.4.23,,,Teresa Garcia
309,Public Corruption,Tonya,Public Corruption Case - Tonya,2.3.23,Pending,Louisville,23.8.23,29.11.23,2.5.24,Brian Doyle
310,White-Collar Crime,Nichole,White-Collar Crime Case - Nichole,14.7.23,Pending,Denver,21.6.24,1.4.25,11.7.25,Mr. Stephen Price
311,Counterintelligence,Todd,Counterintelligence Case - Todd,13.9.23,Pending,Los Angeles,13.12.23,28.7.24,5.10.24,Elizabeth Peterson
312,Intellectual Property Violations,Thomas,Intellectual Property Violations Case - Thomas,16.1.23,Pending,Boston,8.7.24,,,Alexandra Rodriguez
313,Major Thefts,Bryan,Major Thefts Case - Bryan,22.9.22,Pending,Portland,2.2.24,19.3.24,23.6.24,Travis Mack
314,Terrorism,Steven,Terrorism Case - Steven,23.6.22,Pending,New York,6.11.22,18.7.23,14.10.23,Jennifer Rodriguez
315,Organized Crime,Nathaniel,Organized Crime Case - Nathaniel,12.5.23,Pending,Memphis,12.2.24,25.7.24,20.11.24,Benjamin Cunningham
316,Organized Crime,Jacqueline,Organized Crime Case - Jacqueline,24.4.22,Pending,Indianapolis,6.10.24,5.8.25,,Jason Gross
317,Environmental Law Violations,Christopher,Environmental Law Violations Case - Christopher,10.6.23,Pending,Washington,26.12.23,19.3.24,27.6.24,Erica Martin
318,Violent Crimes,Stanley,Violent Crimes Case - Stanley,23.2.22,Pending,Columbus,27.5.22,,,Mr. Michael Lewis PhD
319,Civil Rights,Anthony,Civil Rights Case - Anthony,13.5.22,Pending,New York,31.1.24,16.5.24,4.6.24,Elizabeth Rogers
320,White-Collar Crime,Jessica,White-Collar Crime Case - Jessica,6.4.22,Pending,San Jose,9.2.23,,,Marcus Brown
321,Securities Fraud,Tony,Securities Fraud Case - Tony,25.7.22,Pending,Chicago,19.2.23,1.12.23,,Sara Green
322,Organized Crime,Nicholas,Organized Crime Case - Nicholas,21.9.23,Pending,Indianapolis,23.9.23,19.5.24,8.7.24,Adriana Norton
323,Securities Fraud,Ronnie,Securities Fraud Case - Ronnie,6.3.22,Pending,Las Vegas,20.10.23,4.2.24,,Patricia Arias
324,Major Thefts,Christian,Major Thefts Case - Christian,14.11.23,Pending,Los Angeles,16.7.24,28.4.25,,Martin Hale
325,Major Thefts,Benjamin,Major Thefts Case - Benjamin,6.10.23,Pending,Milwaukee,19.12.23,,,Mary Cannon
326,Major Thefts,Sean,Major Thefts Case - Sean,11.6.23,Pending,Jacksonville,22.5.24,,,Bryan Simpson
327,Cyber Crime,Carl,Cyber Crime Case - Carl,13.7.22,Pending,Detroit,20.2.24,19.3.24,27.4.24,Ellen Brown
328,Violent Crimes,Marco,Violent Crimes Case - Marco,19.9.23,Pending,Boston,10.3.24,,,Laura Stephens
329,Civil Rights,Michelle,Civil Rights Case - Michelle,25.2.22,Pending,Indianapolis,7.7.24,6.3.25,5.5.25,Mr. Alexander Horton
330,Immigration Law Cases,Angela,Immigration Law Cases Case - Angela,6.8.23,Pending,Detroit,2.11.24,6.2.25,5.3.25,Alexandra Rodriguez
331,Cyber Crime,Donna,Cyber Crime Case - Donna,29.5.22,Pending,Denver,7.8.22,4.2.23,27.5.23,Miss Holly Richardson DDS
332,Organized Crime,Jeffery,Organized Crime Case - Jeffery,17.10.23,Pending,Baltimore,9.11.24,26.1.25,,Eric Murray
333,Counterintelligence,Alexander,Counterintelligence Case - Alexander,16.1.22,Pending,Las Vegas,12.2.22,18.7.22,,Benjamin Cunningham
334,Violent Crimes,Joe,Violent Crimes Case - Joe,18.6.22,Pending,San Diego,14.10.24,,,Mr. Michael Lewis PhD
335,Securities Fraud,Devin,Securities Fraud Case - Devin,15.8.22,Pending,Louisville,9.1.23,,,Eric Roberts
336,Terrorism,Justin,Terrorism Case - Justin,26.7.22,Pending,Charlotte,23.8.24,18.1.25,18.1.25,Mark Chambers
337,Drug Trafficking,Diane,Drug Trafficking Case - Diane,14.8.23,Pending,Austin,16.8.23,20.3.24,11.7.24,Kenneth Baker
338,Intellectual Property Violations,Melody,Intellectual Property Violations Case - Melody,13.3.23,Pending,Louisville,6.7.23,17.5.24,21.9.24,Isaac Romero
339,Violent Crimes,Steven,Violent Crimes Case - Steven,21.1.22,Pending,San Jose,26.7.24,,,Ashley Fletcher
340,Terrorism,Gwendolyn,Terrorism Case - Gwendolyn,4.9.22,Pending,Boston,9.6.24,,,Scott Jackson
341,Organized Crime,Dawn,Organized Crime Case - Dawn,25.6.22,Pending,Washington,15.8.24,3.7.25,3.9.25,Jacob Hall
342,Terrorism,Kimberly,Terrorism Case - Kimberly,9.2.23,Pending,Austin,9.6.24,8.5.25,29.7.25,Melissa Bailey
343,Major Thefts,Nancy,Major Thefts Case - Nancy,27.2.23,Pending,Philadelphia,4.3.23,28.11.23,7.4.24,Aaron Moore
344,Organized Crime,Dana,Organized Crime Case - Dana,19.10.22,Pending,Dallas,11.4.23,,,Mackenzie Gomez
345,Counterintelligence,Lisa,Counterintelligence Case - Lisa,22.8.22,Pending,Milwaukee,19.10.22,11.5.23,27.9.23,Mark Miller
346,Immigration Law Cases,John,Immigration Law Cases Case - John,17.3.22,Pending,Charlotte,2.6.24,2.8.24,1.1.25,David Orozco
347,Organized Crime,David,Organized Crime Case - David,1.11.23,Pending,Las Vegas,28.3.24,3.12.24,,Benjamin Cunningham
348,Terrorism,Jessica,Terrorism Case - Jessica,8.9.22,Pending,San Antonio,30.10.23,9.12.23,,Brian Doyle
349,Intellectual Property Violations,Katie,Intellectual Property Violations Case - Katie,16.8.22,Pending,Dallas,26.2.23,,,Malik Sherman
350,Securities Fraud,Paul,Securities Fraud Case - Paul,31.7.22,Pending,San Jose,5.9.24,7.4.25,,Michael Morales
351,Cyber Crime,William,Cyber Crime Case - William,24.12.22,Pending,Memphis,14.8.24,,,Lynn Snyder
352,Employment Law Disputes,Olivia,Employment Law Disputes Case - Olivia,17.9.23,Pending,Columbus,9.2.24,21.6.24,,Vanessa King
353,White-Collar Crime,Tyler,White-Collar Crime Case - Tyler,19.1.22,Pending,New York,26.3.24,4.12.24,14.2.25,Martin Hale
354,Terrorism,Javier,Terrorism Case - Javier,31.3.23,Pending,Baltimore,27.9.24,6.8.25,,Charlotte Coleman
355,Securities Fraud,Pamela,Securities Fraud Case - Pamela,24.1.23,Pending,Austin,13.11.24,,,Adam Patterson
356,Public Corruption,Gregory,Public Corruption Case - Gregory,18.4.22,Pending,Seattle,17.4.24,,,Lynn Snyder
357,Violent Crimes,Mark,Violent Crimes Case - Mark,30.6.23,Pending,Baltimore,28.10.23,,,Amanda Oconnor
358,Terrorism,Kim,Terrorism Case - Kim,19.4.23,Pending,Seattle,19.12.23,,,Michelle Nelson
359,Drug Trafficking,Emily,Drug Trafficking Case - Emily,6.4.22,Pending,Seattle,13.11.22,,,Emily Castro
360,Cyber Crime,Karen,Cyber Crime Case - Karen,23.11.22,Pending,Chicago,11.6.24,20.8.24,15.1.25,Rachel Mckee
361,Counterintelligence,Stephanie,Counterintelligence Case - Stephanie,5.5.23,Pending,Boston,13.4.24,21.11.24,1.4.25,Alicia Tucker
362,Organized Crime,Tyler,Organized Crime Case - Tyler,13.10.23,Pending,Memphis,21.7.24,9.4.25,28.7.25,Dr. Denise Flores
363,Securities Fraud,Christian,Securities Fraud Case - Christian,8.5.23,Pending,San Diego,2.7.23,,,Victoria Wilson
364,Drug Trafficking,Marisa,Drug Trafficking Case - Marisa,3.8.22,Pending,Chicago,8.9.23,1.3.24,11.8.24,Melanie Fischer
365,Organized Crime,Amy,Organized Crime Case - Amy,25.7.23,Pending,San Jose,7.8.23,20.8.23,2.12.23,David Green
366,Drug Trafficking,Marissa,Drug Trafficking Case - Marissa,8.2.23,Pending,Chicago,29.7.23,19.11.23,22.12.23,Kevin Davis
367,Terrorism,Erik,Terrorism Case - Erik,28.10.22,Pending,Fort Worth,28.10.22,,,William Lopez
368,Organized Crime,Noah,Organized Crime Case - Noah,21.5.23,Pending,Memphis,6.9.24,24.5.25,14.11.25,Mr. Stephen Price
369,Employment Law Disputes,Adriana,Employment Law Disputes Case - Adriana,1.7.23,Pending,Philadelphia,25.8.23,,,Melissa Murray
370,Drug Trafficking,Jose,Drug Trafficking Case - Jose,16.10.23,Pending,Seattle,3.8.24,9.11.24,,Amber Dixon
371,Public Corruption,Thomas,Public Corruption Case - Thomas,6.3.22,Pending,Las Vegas,9.6.23,12.6.23,23.10.23,Martin Hale
